link,Brand,Model,Company,picture,Price in India,1 stars,2 stars,4 stars,3 stars,5 stars,total_ratings,RAM,Size,SSD,Colours,Operating system,Hard disk,Model Number,Processor,Graphics Processor,Dedicated Graphics,Finger Print Sensor,Resolution,Wi-Fi standards supported,Weight (kg),Dimensions (mm),Bluetooth version,Number of USB Ports,Series,Internal Mic,Touch Screen,Base Clock Speed,Graphics Processor,Product Name,Touchpad,Battery Cell,Pointer Device,USB Ports,Cache,Mic In,Speakers,Multi Card Slot,RJ45 (LAN),Dedicated Graphics,HDMI Port,Ethernet,Battery Life (up to hours),Dedicated Graphic Memory Type,Expandable RAM up to (GB),other_info
https://gadgets.ndtv.com/hp-elitebook-720-g1-8416,HP,EliteBook 720 G1,hp,https://i.gadgets360cdn.com/products/laptops/large/1546456475_635_hp_elitebook-720-g1.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,0,0,0,,4GB,12.50-inch,180GB,Black,Windows 8,No,720 G1,Intel Core i5 4210U,Intel HD Graphics 4400,No,No,1366x768 pixels,802.11 a/b/g/n,2.4,47.00 x 295.00 x 7.90,4,,EliteBook,Yes,,1.7 GHz,Intel HD Graphics 4400,,,3,,,3MB,,Stereo Speakers,,Yes,No,,10/100/1000 Base T,11.5,DDR3L,,{'RAM Slots': '2'}
https://gadgets.ndtv.com/alienware-17-z569971sin9-5989,Alienware,17 Z569971SIN9,alienware,https://i.gadgets360cdn.com/products/laptops/large/1546453435_635_alienware_17-z569971sin9.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 162,000",11,0,11,0,78,18,16GB,15.60-inch,No,,Windows 10 Home,No,17 Z569971SIN9,Intel Core i7 6th Gen 6700HQ,Nvidia GeForce GTX 980M,,No,1920x1080 pixels,802.11 ac,,413.00 x 299.00 x 48.00,4.1,,,Yes,No,2.6 GHz,Nvidia GeForce GTX 980M,"Dell Alienware 17 Z569971SIN9 Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Aluminium, 15.6 inch)",Yes,8,Touchpad,,6MB,Yes,4 Speakers,,,,,10/100/1000 Base T,,DDR5,,
https://gadgets.ndtv.com/apple-macbook-air-mmgl2hn-a-7253,Apple,MacBook Air MMGL2HN/A,apple,https://i.gadgets360cdn.com/products/laptops/large/1546455195_635_apple_macbook-air-mmgl2hn-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,0,0,0,,8GB,12.00-inch,256GB,Rose Gold,macOS,No,MMGL2HN/A,Intel Core m3 5th Gen 5250U,Intel Integrated HD Graphics,No,No,1400x900 pixels,802.11 a/b/g/n/ac,1.35,,4,2,MacBook Air,Yes,No,1.6 GHz,Intel Integrated HD Graphics,,Yes,,Touchpad,2 x USB 3.0,3MB,,Stereo Speakers,SDXC Card Reader,,No,,,10,,,"{'RAM Slots': '1', 'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Optical Disk Drive': 'Super Multi DVD', 'Burst Clock Speed': '3.1 GHz', 'Dedicated Graphic Memory': '4GB'}"
https://gadgets.ndtv.com/xiaomi-redmibook-14-price-in-india-13101,Xiaomi,RedmiBook 14,xiaomi,https://i.gadgets360cdn.com/products/large/redmibook-14-db-663x800-1564037008.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,0,0,100,,4GB,14.00-inch,256GB,Silver,Windows 10 Home,,,Intel Core i3 8th Gen i3-8145U,Intel Integrated HD Graphics 620,No,,1080x1920 pixels,,1.5,228.00 x 232.00 x 17.95,,3,RedmiBook,,No,1600 GHz,Intel Integrated HD Graphics 620,,Yes,,Touchpad,"1 x USB 2.0, 2 x USB 3.0",4MB,,2 Speakers,,,No,Yes,,,,,"{'Web Camera': 'Yes', 'Burst Clock Speed': '3.1 GHz', 'Backlit Keyboard': 'Yes', 'Lock Slot': 'Kensington Lock Port'}"
https://gadgets.ndtv.com/apple-macbook-air-2020-price-in-india-91790,Apple,MacBook Air 2020,apple,https://i.gadgets360cdn.com/products/large/apple-macbook-air-2020-1200x800-1584538231.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,50,0,50,4,8GB,13.30-inch,256GB,"Gold, Silver, Space Grey",macOS,,,Intel Core i3 10th Gen,Integrated Graphics Processor,,Yes,2560x1600 pixels,802.11 a/b/g/n/ac,1.29,212.40 x 304.10 x 16.10,5.0,,MacBook Air,Yes,No,,Integrated Graphics Processor,,,,Trackpad,2 x Thunderbolt 3 (Type C),,,2 Speakers,,,,,,11,,,"{'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Optical Disk Drive': 'DVD Writer'}"
https://gadgets.ndtv.com/hp-15-g163nr-6018,HP,15-G163NR,hp,https://i.gadgets360cdn.com/products/laptops/large/1546453468_635_hp_15-g163nr.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,0,0,0,,8GB,15.60-inch,No,Black,Windows 8.1,1TB,15-G163NR,AMD APU Quad Core A8 6410,AMD Radeon R5,,No,1366x768 pixels,,2.1,25.40 x 377.95 x 10.20,,1,,,,2.4 GHz,AMD Radeon R5,,,4,Touchpad,"1 x USB 2.0, 1 x USB 3.0",2MB,,Stereo Speakers,,Yes,,Standard,,,,,{'RAM Slots': '1'}
https://gadgets.ndtv.com/alienware-14-alw14-2814slv-6028,Alienware,14 ALW14-2814SLV,alienware,https://i.gadgets360cdn.com/products/laptops/large/1546453480_635_alienware_14-alw14-2814slv.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,0,0,0,,8GB,14.00-inch,No,Black,Windows 8,750GB,14 ALW14-2814SLV,Intel Core i5 4th Gen 4700MQ,Nvidia GeForce 750M,,Yes,1920x1080 pixels,802.11 b/g/n,2.8,259.00 x 335.00 x 25.40,4,3,,,No,2.4 GHz,Nvidia GeForce 750M,,,8,Touchpad,3 x USB 3.0,,,,SD Card Reader,,,,,,,,"{'RAM Slots': '2', 'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '41', 'Optical Disk Drive': 'Super Multi DVD', 'Burst Clock Speed': '2.5 GHz', 'Read/Write Speed': '8x', 'Dedicated Graphic Memory': '2GB', 'Lock Slot': 'Kensington Lock Port'}"
https://gadgets.ndtv.com/xiaomi-mi-notebook-14-e-learning-edition-price-in-india-98297,Xiaomi,Mi Notebook 14 e-Learning Edition,xiaomi,https://i.gadgets360cdn.com/products/large/mi-notebook-14-e-learning-edition-website-product-db-1191x800-1604567866.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,0,0,0,,8GB,14.00-inch,256GB,Silver,Windows 10 Home,,,Intel Core i3 10th Gen,,Yes,,1920x1080 pixels,802.11 ac,1.5,323.00 x 228.00 x 17.95,5.0,3,,,No,2100 GHz,,,Yes,,Touchpad,"1 x USB 2.0, 2 x USB 3.1 Gen 1 (Type A)",,,2 Speakers,,,Yes,Standard,,10,,,
https://gadgets.ndtv.com/xiaomi-redmibook-14-ii-price-in-india-95674,Xiaomi,RedmiBook 14 II,xiaomi,https://i.gadgets360cdn.com/products/large/RedmiBook-14-II-launch-DB-778x800-1594191014.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,0,0,0,,8GB,14.00-inch,512GB,Silver,Windows 10 Home,No,,Intel Core i5 10th Gen i5-1035G1,Nvidia GeForce MX350,Yes,,1920x1080 pixels,,1.3,203.10 x 320.51 x 16.85,5.1,4,RedmiBook,Yes,No,,Nvidia GeForce MX350,,Yes,,Touchpad,,,,2 Speakers,,,Yes,Yes,,,GDDR5,,
https://gadgets.ndtv.com/acer-travelmate-p259-m-3383-6958#gallery,Acer,TravelMate P259-M-3383,acer,https://i.gadgets360cdn.com/products/laptops/large/1546454884_635_acer_travelmate-p259-m-3383.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 79,876",0,0,0,0,0,,4GB,15.60-inch,128GB,Black,Windows 10,No,P259-M-3383,Intel Core i3 6th Gen 6100,,,No,1920x1080 pixels,802.11 b/g/n,2.22,259.00 x 38.10 x 30.00,4,3,TravelMate,,No,,,"Acer Travel Mate P259-M-3383 Laptop (Windows 10, 4GB RAM, 128GB HDD, Intel Core i3, Black, 15.6 inch)",,,,,4MB,Yes,,Yes,Yes,,Standard,,,,,"{'RAM Slots': '2', 'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Optical Disk Drive': 'Super Multi DVD', 'Read/Write Speed': '8x', 'Lock Slot': 'Kensington Lock Port'}"
https://gadgets.ndtv.com/samsung-galaxy-tab-active-3-lte-price-in-india-97493,Samsung,Galaxy Tab Active 3 (LTE),samsung,https://i.gadgets360cdn.com/products/large/galaxy-tab-active-3-DB-421x800-1601298471.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,0,0,0,,4GB,,,,Android Q,,,octa-core,,,,1920x1200 pixels,802.11 a/b/n/ac,,126.80 x 213.80 x 9.90,,,,,,,,,,,,,,,,,,,,,,,,"{'RAM Slots': '2', 'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '41', 'Optical Disk Drive': 'Super Multi DVD', 'Read/Write Speed': '8x', 'Dedicated Graphic Memory': '2GB', 'Lock Slot': 'Kensington Lock Port'}"
https://gadgets.ndtv.com/hp-probook-650-g2-8512,HP,ProBook 650 G2,hp,https://i.gadgets360cdn.com/products/laptops/large/1546456578_635_hp_probook-650-g2.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,0,0,0,,8GB,15.60-inch,No,Black,Windows 10,512GB,650 G2,Intel Core i5 6300U,Intel HD Graphics 520,No,No,1366x768 pixels,802.11 a/b/g/n,2.31,378.00 x 257.00 x 27.40,4,,ProBook,,,2.4 GHz,Intel HD Graphics 520,,,3,,,3MB,,,,Yes,No,,,,GDDR5,,{'Battery Capacity (WHR)': '41'}
https://gadgets.ndtv.com/acer-aspire-e-e5-575-383c-7815#gallery,Acer,Aspire E E5-575-383C,acer,https://i.gadgets360cdn.com/products/laptops/large/1546455811_635_acer_aspire-e-e5-575-383c.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 28,990",0,0,0,0,0,,8GB,15.60-inch,No,Black,Windows 10,1TB,E5-575-383C,Intel Core i3,,,No,1920x1080 pixels,802.11 ac,2.23,259.00 x 38.20 x 24.00,4.2,4,Aspire E,,No,,,"Acer Aspire E E5-575-383C Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Yes,,,,,Yes,,SD Card Reader,Yes,,Standard,,,,,"{'RAM Slots': '1', 'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '41', 'Optical Disk Drive': 'Super Multi DVD', 'Read/Write Speed': '8x', 'Lock Slot': 'Kensington Lock Port'}"
https://gadgets.ndtv.com/samsung-galaxy-tab-active-3-price-in-india-97489,Samsung,Galaxy Tab Active 3 (Wi-Fi),samsung,https://i.gadgets360cdn.com/products/large/galaxy-tab-active-3-DB-421x800-1601296981.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,0,0,0,,4GB,,,,Android Q,,,octa-core,,,,1920x1200 pixels,802.11 a/b/n/ac,,126.80 x 213.80 x 9.90,,,,,,,,,,,,,,,,,,,,,,,,"{'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Backlit Keyboard': 'Yes', 'Launched': '17th April 2020', 'Model Name': 'Envy X360'}"
https://gadgets.ndtv.com/apple-macbook-pro-mlh42hn-a-5930,Apple,MacBook Pro MLH42HN/A,apple,https://i.gadgets360cdn.com/products/laptops/large/1546453046_635_apple_macbook-pro-mlh42hn-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 168,299",29,4,8,8,50,48,16GB,15.40-inch,512GB,Space Grey,macOS,No,MLH42HN/A,Intel Core i7,AMD Radeon 455 Graphics,,No,2880x1800 pixels,802.11 ac,1.83,349.50 x 240.79 x 15.49,4.2,,MacBook Pro,Yes,No,2.7 GHz,AMD Radeon 455 Graphics,"Apple Macbook Pro MLH42HN/A Laptop (Mac, 16GB RAM, 512GB HDD, Intel Core i7, Silver, 15.4 inch)",Yes,,Touchpad,,6MB,,,,,,,,10,DDR5,,{'Optical Disk Drive': 'DVD Writer'}
https://gadgets.ndtv.com/samsung-galaxy-a02s-price-in-india-98528?pfrom=topstory,Samsung,Galaxy A02s,samsung,https://i.gadgets360cdn.com/products/large/Galaxy-A02s-DB-380x800-1606281301.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,0,0,0,,3GB,,,"Black, Blue, Red, White",Android,,,octa-core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'RAM Slots': '2', 'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Optical Disk Drive': 'Super Multi DVD', 'Read/Write Speed': '8x', 'RJ11': 'No', 'Dedicated Graphic Memory': '4GB', 'Lock Slot': 'Kensington Lock Port'}"
https://gadgets.ndtv.com/acer-aspire-one-z1402-378d-7594,Acer,Aspire One Z1402-378D,acer,https://i.gadgets360cdn.com/products/laptops/large/1546455559_635_acer_aspire-one-z1402-378d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 38,900",36,18,36,0,9,11,4GB,15.60-inch,No,Black,Linux,500GB,Z1402-378D,Intel Core i3 5th Gen,,,No,1366x768 pixels,802.11 ac,2.2,220.00 x 33.00 x 20.00,4.2,1,Aspire One,Yes,No,,,"Acer Aspire Aspre One 14 Z1402-378D Laptop (Linux, 4GB RAM, 500GB HDD, Intel Core i3, Black, 15.6 inch)",Yes,,,,,Yes,,SD Card Reader,Yes,,Standard,,,,,
https://gadgets.ndtv.com/apple-macbook-pro-mlh12hn-a-5837,Apple,MacBook Pro MLH12HN/A,apple,https://i.gadgets360cdn.com/products/laptops/large/1546452937_635_apple_macbook-pro-mlh12hn-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 142,198",24,0,19,0,57,21,8GB,13.30-inch,256GB,Space Grey,macOS,No,MLH12HN/A,Intel Core i5,Intel Integrated Iris Graphics 540,No,No,2560x1600 pixels,802.11 ac,1.37,304.04 x 212.34 x 14.99,4.2,,MacBook Pro,Yes,No,2.9 GHz,Intel Integrated Iris Graphics 540,"Apple Macbook Pro MLH12HN/A Laptop (Mac, 8GB RAM, 256GB HDD, Intel Core i5, Silver, 13.3 inch)",Yes,,Touchpad,,4MB,,,,,No,,,10,,,"{'Web Camera': '0.3-megapixel', 'Headphone and Mic Combo Jack': 'Yes', 'Optical Disk Drive': 'Super Multi DVD', 'Dedicated Graphic Memory': '4GB'}"
https://gadgets.ndtv.com/apple-macbook-pro-mlw82hn-a-5973,Apple,MacBook Pro MLW82HN/A,apple,https://i.gadgets360cdn.com/products/laptops/large/1546453095_635_apple_macbook-pro-mlw82hn-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 186,899",39,0,0,0,61,18,16GB,15.40-inch,512GB,Silver,Windows 8,No,MLW82HN/A,Intel Core i7,,,No,2880x1800 pixels,802.11 ac,1.83,349.50 x 240.79 x 15.49,4.2,,MacBook Pro,Yes,No,2.7 GHz,,"Apple Macbook Pro MLW82HN/A Laptop (Windows 8, 16GB RAM, 512GB HDD, Intel Core i7, Silver, 15.4 inch)",Yes,,Touchpad,,6MB,Yes,,,,,,,10,DDR5,,{'Web Camera': '0.3-megapixel'}
https://gadgets.ndtv.com/acer-travelmate-tmb115-m-c99b-8076#gallery,Acer,TravelMate TMB115-M-C99B,acer,https://i.gadgets360cdn.com/products/laptops/large/1546456080_635_acer_travelmate-tmb115-m-c99b.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 34,125",33,11,33,0,22,9,4GB,11.60-inch,No,Black,Windows 8.1,500GB,TMB115-M-C99B,Intel Celeron Dual Core N2840,Intel HD Graphics,No,No,1366x768 pixels,802.11 a/b/g/n/ac,1.31,210.00 x 210.82 x 292.10,4,,TravelMate,Yes,,2.1 GHz,Intel HD Graphics,"Acer Travel Mate TMB115-M-C99B Laptop (Windows 8.1, 4GB RAM, 500GB HDD, Intel Celeron, Black, 11.6 inch)",,4,,,,,Stereo Speakers,,,No,,,7,DDR3,,
https://gadgets.ndtv.com/acer-chromebook-c720-2848-6509#gallery,Acer,ChromeBook C720-2848,acer,https://i.gadgets360cdn.com/products/laptops/large/1546454252_635_acer_chromebook-c720-2848.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 21,954",7,4,14,7,68,738,2GB,11.60-inch,No,Black,Chrome OS,16GB,C720-2848,Intel Celeron Dual Core,Intel HD Graphics,No,No,1366x768 pixels,802.11 ac,1.25,203.20 x 51.56 x 28.70,,,ChromeBook,Yes,No,1.4 GHz,Intel HD Graphics,"Acer Chromebook C720-2848 Laptop (Chrome, 2GB RAM, 16GB HDD, Intel Celeron, Black, 11.6 inch)",Yes,,,,,,Yes,Yes,Yes,No,Standard,,,,,{'Web Camera': '0.3-megapixel'}
https://gadgets.ndtv.com/apple-macbook-pro-mnqf2hn-a-5943,Apple,MacBook Pro MNQF2HN/A,apple,https://i.gadgets360cdn.com/products/laptops/large/1546453060_635_apple_macbook-pro-mnqf2hn-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 130,990",35,0,18,0,47,17,8GB,13.30-inch,512GB,Space Grey,macOS,No,MNQF2HN/A,Intel Core i5,Intel Integrated Iris Graphics 540,No,No,2560x1600 pixels,802.11 ac,1.37,304.04 x 212.34 x 14.99,4.2,,MacBook Pro,Yes,No,2.9 GHz,Intel Integrated Iris Graphics 540,"Apple Macbook Pro MNQF2HN/A Laptop (Mac, 8GB RAM, 512GB HDD, Intel Core i5, Space Grey, 13.3 inch)",Yes,,Touchpad,,4MB,,,,,No,,,10,,,"{'RAM Slots': '1', 'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '36', 'Lock Slot': 'Kensington Lock Port', 'eMMC': '16GB'}"
https://gadgets.ndtv.com/apple-macbook-pro-mlvp2hn-a-5921,Apple,MacBook Pro MLVP2HN/A,apple,https://i.gadgets360cdn.com/products/laptops/large/1546453034_635_apple_macbook-pro-mlvp2hn-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 124,990",21,7,0,7,64,14,8GB,13.30-inch,256GB,Silver,macOS,No,MLVP2HN/A,Intel Core i5,Intel Integrated HD Graphics,No,No,2560x1600 pixels,802.11 ac,1.37,304.04 x 212.34 x 14.99,4.2,,MacBook Pro,Yes,No,2.9 GHz,Intel Integrated HD Graphics,"Apple Macbook Pro MLVP2HN/A Laptop (Mac, 8GB RAM, 256GB HDD, Intel Core i5, Silver, 13.3 inch)",Yes,,Touchpad,,4MB,,,,,No,,,10,,,"{'RAM Slots': '2', 'Web Camera': '1-megapixel', 'VGA Port': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Optical Disk Drive': 'DVD Writer', 'Burst Clock Speed': '2.8 GHz', 'Read/Write Speed': '16x', 'Instruction Set': '64'}"
https://gadgets.ndtv.com/hp-350-g1-k4l87ut-6922,HP,350 G1-K4L87UT,hp,https://i.gadgets360cdn.com/products/laptops/large/1546454752_635_hp_350-g1-k4l87ut.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,0,0,0,,6GB,15.60-inch,No,Black,Windows 8.1,750GB,350 G1-K4L87UT,Intel Core i3 4th Gen 4005U,,,Yes,1366x768 pixels,802.11 b/g/n,2.49,267.00 x 39.40 x 25.00,4,3,,Yes,No,,,,Yes,,Touchpad,,,Yes,Yes,Yes,Yes,,Standard,,,,,{'RAM Slots': '2'}
https://gadgets.ndtv.com/apple-macbook-air-mmgm2hn-a-7251,Apple,MacBook Air MMGM2HN/A,apple,https://i.gadgets360cdn.com/products/laptops/large/1546455194_635_apple_macbook-air-mmgm2hn-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,0,0,0,,8GB,12.00-inch,512GB,Rose Gold,macOS,No,MMGM2HN/A,Intel Core m5 5250U,Intel Integrated HD Graphics,No,No,1400x900 pixels,802.11 a/b/g/n/ac,1.35,,4,2,MacBook Air,Yes,No,1.6 GHz,Intel Integrated HD Graphics,,Yes,,Touchpad,2 x USB 3.0,3MB,,Stereo Speakers,SDXC Card Reader,,No,,,10,,,
https://gadgets.ndtv.com/apple-macbook-pro-mlw72hn-a-5980,Apple,MacBook Pro MLW72HN/A,apple,https://i.gadgets360cdn.com/products/laptops/large/1546453102_635_apple_macbook-pro-mlw72hn-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 154,698",24,8,8,5,54,37,16GB,15.40-inch,256GB,Silver,macOS,No,MLW72HN/A,Intel Core i7,AMD Radeon 450 Graphics,,No,2880x1800 pixels,802.11 ac,1.83,349.50 x 240.79 x 15.49,4.2,,MacBook Pro,Yes,No,2.6 GHz,AMD Radeon 450 Graphics,"Apple Macbook Pro MLW72HN/A Laptop (Mac, 16GB RAM, 256GB HDD, Intel Core i7, Silver, 13.3 inch)",Yes,,Touchpad,,6MB,,,,,,,,10,DDR5,,"{'VGA Port': 'Yes', 'Read/Write Speed': 'Super Multi DVD', 'RJ11': 'Yes'}"
https://gadgets.ndtv.com/acer-chromebook-nx-h0kaa-003-8318,Acer,ChromeBook NX.H0KAA.003,acer,https://i.gadgets360cdn.com/products/laptops/large/1546456363_635_acer_chromebook-nx-h0kaa-003.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 94,869",100,0,0,0,0,,4GB,15.60-inch,32GB,Silver,Chrome OS,No,NX.H0KAA.003,Intel Celeron Dual Core N3450,,,No,1920x1080 pixels,802.11 a/b/g/n/ac,1.8,383.54 x 256.54 x 20.30,4.1,2,ChromeBook,Yes,,1.1 GHz,,"Acer Chromebook NX.H0KAA.003 Laptop (Chrome, 4GB RAM, 32GB HDD, Intel Celeron, Silver, 15.6 inch)",,3,Touchpad,,,,Stereo Speakers,Multi Format Card Reader,,,Standard,,,,,"{'RAM Slots': '2', 'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Burst Clock Speed': '2.7 GHz', 'RJ11': 'Yes', 'Lock Slot': 'Kensington Lock Port'}"
https://gadgets.ndtv.com/hp-15-ay512tx-7145,HP,15-AY512TX,hp,https://i.gadgets360cdn.com/products/laptops/large/1546455080_635_hp_15-ay512tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,0,0,0,,4GB,15.60-inch,No,Silver,Windows 10,1TB,15-AY512TX,Intel Core i3 6006U,AMD Radeon R5 M430,,,1366x768 pixels,802.11 b/g/n,2.19,61.72 x 254.60 x 38.43,4,,,Yes,,2 GHz,AMD Radeon R5 M430,,,4,Touchpad,"2 x USB 2.0, 2 x USB 3.0, 2 x USB 3.0 (Type C)",3MB,,2 Speakers,Yes,,,,10/100 Base T,,DDR3,,"{'RAM Slots': '2', 'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '41', 'Optical Disk Drive': 'Super Multi DVD', 'Read/Write Speed': '8x', 'Dedicated Graphic Memory': '2GB', 'Lock Slot': 'Kensington Lock Port'}"
https://gadgets.ndtv.com/apple-macbook-pro-mluq2hn-a-5958,Apple,MacBook Pro MLUQ2HN/A,apple,https://i.gadgets360cdn.com/products/laptops/large/1546453076_635_apple_macbook-pro-mluq2hn-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 117,800",50,17,33,0,0,6,8GB,13.30-inch,256GB,Silver,macOS,No,MLUQ2HN/A,Intel Core i5,Intel Integrated Iris Graphics 540,No,No,2560x1600 pixels,802.11 ac,1.37,304.04 x 212.34 x 14.99,4.2,,MacBook Pro,Yes,No,2 GHz,Intel Integrated Iris Graphics 540,"Apple Macbook Pro MLUQ2HN/A Laptop (Mac, 8GB RAM, 256GB HDD, Intel Core i5, Silver, 13.3 inch)",Yes,,Touchpad,,4MB,,,,,No,,,10,,,"{'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '41', 'Optical Disk Drive': 'Super Multi DVD', 'Dedicated Graphic Memory': '2GB'}"
https://gadgets.ndtv.com/apple-macbook-pro-mll42hn-a-5970,Apple,MacBook Pro MLL42HN/A,apple,https://i.gadgets360cdn.com/products/laptops/large/1546453091_635_apple_macbook-pro-mll42hn-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 119,995",11,11,11,11,56,9,8GB,13.30-inch,256GB,Space Grey,macOS,No,MLL42HN/A,Intel Core i5,Intel Integrated Iris Graphics 540,No,No,2560x1600 pixels,802.11 ac,1.37,304.04 x 212.34 x 14.99,4.2,,MacBook Pro,Yes,No,2 GHz,Intel Integrated Iris Graphics 540,"Apple Macbook Pro MLL42HN/A Laptop (Mac, 8GB RAM, 256GB HDD, Intel Core i5, Silver, 13.3 inch)",Yes,,Touchpad,,4MB,,,,,No,,,10,,,
https://gadgets.ndtv.com/apple-macbook-pro-mlh32hn-a-5937,Apple,MacBook Pro MLH32HN/A,apple,https://i.gadgets360cdn.com/products/laptops/large/1546453053_635_apple_macbook-pro-mlh32hn-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 144,999",31,2,11,5,52,64,16GB,15.40-inch,256GB,Space Grey,macOS,No,MLH32HN/A,Intel Core i7,AMD Radeon 450 Graphics,,No,2880x1800 pixels,802.11 ac,1.83,349.50 x 240.79 x 15.49,4.2,,MacBook Pro,Yes,No,2.6 GHz,AMD Radeon 450 Graphics,"Apple Macbook Pro MLH32HN/A Laptop (Mac, 16GB RAM, 256GB HDD, Intel Core i7, Space Grey, 15.4 inch)",Yes,,Touchpad,,6MB,,,,,,,,10,DDR5,,"{'RAM Slots': '2', 'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '41', 'Optical Disk Drive': 'Super Multi DVD', 'Read/Write Speed': '8x', 'Lock Slot': 'Kensington Lock Port'}"
https://gadgets.ndtv.com/xiaomi-redmibook-16-price-in-india-95675,Xiaomi,RedmiBook 16,xiaomi,https://i.gadgets360cdn.com/products/large/RedmiBook-16-DB-800x757-1594191611.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,0,0,0,,8GB,16.00-inch,512GB,Grey,Windows 10 Home,No,,Intel Core i5 10th Gen i5-1035G1,Nvidia GeForce MX350,Yes,,1920x1080 pixels,,1.8,232.86 x 367.20 x 17.55,5.1,4,RedmiBook,Yes,No,,Nvidia GeForce MX350,,Yes,,Touchpad,,,,2 Speakers,,,Yes,Yes,,,GDDR5,,"{'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Optical Disk Drive': 'DVD Writer', 'Backlit Keyboard': 'Yes'}"
https://gadgets.ndtv.com/alienware-17-r3-6788,Alienware,17 R3,alienware,https://i.gadgets360cdn.com/products/laptops/large/1546454608_635_alienware_17-r3.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,0,0,0,,8GB,17.30-inch,No,Silver,Windows 10,No,17 R3,Intel Core i7 7th Gen 7700HQ,Nvidia GeForce GTX 1070,,No,1920x1080 pixels,802.11 ac,3.49,389.00 x 305.00 x 254.00,4.1,,,Yes,No,2.8 GHz,Nvidia GeForce GTX 1070,,Yes,4,Touchpad,,6MB,Yes,,,Yes,,,Gigabit Ethernet,,DDR5,,
